Target,att_1,att_2,att_3,att_4,att_5,att_6,att_7,att_8,att_9,att_10,att_11,att_12,att_13,att_14,att_15,att_16,att_17,att_18,att_19,att_20,att_21,att_22,att_23,att_24,att_25,att_26,att_27,att_28,att_29,att_30
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.5,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.5,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.5,0.0001,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.0001,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.5,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.5,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.5,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.5,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.0001,0.9999,0.0001,0.9999,0.0001,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.5,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.5,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.5,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001,0.0001,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.0001,0.9999,0.0001,0.9999,0.0001,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.5,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.5,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.5,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.0001,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.5,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999
NN,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.5,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.5,0.5,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.5,0.9999
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.9999,0.0001,0.0001,0.5,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.5,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.5,0.0001,0.9999,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.0001,0.0001,0.0001,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.5,0.0001
NN,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.5,0.9999,0.0001,0.9999,0.9999,0.0001,0.9999,0.9999,0.9999,0.9999,0.9999,0.0001,0.0001,0.0001,0.9999,0.9999,0.9999
